tid,time,day,poi,type,root_type,rating,weather,label
5188,853,Sunday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clouds,185
5188,1024,Sunday,Chase Bank,Bank,Shop & Service,7.1,Clear,185
5188,1038,Sunday,King Pizza,Pizza Place,Food,6.8,Clear,185
5188,1056,Sunday,Paramus Pharmacy Inc.,Pharmacy,Shop & Service,-1.0,Clear,185
5188,1252,Sunday,Bergen County Vocational High School,High School,Professional & Other Places,-1.0,Clear,185
5188,1294,Sunday,My uncomfortable shitty bed :(,Home (private),Residence,-1.0,Clear,185
5188,1326,Sunday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5189,0,Monday,Garden State Parkway Park & Ride,Bus Line,Travel & Transport,-1.0,Clear,185
5189,36,Monday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5189,36,Monday,BPIT Softball BBQ,Restaurant,Food,-1.0,Clear,185
5189,80,Monday,Isabel's AMAZING Kitchen,Cuban Restaurant,Food,-1.0,Clear,185
5189,112,Monday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5189,158,Monday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clear,185
5189,158,Monday,My Baby House,Home (private),Residence,-1.0,Clear,185
5189,506,Monday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clouds,185
5189,559,Monday,nanas :),American Restaurant,Food,-1.0,Clouds,185
5189,594,Monday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clouds,185
5189,648,Monday,my bed,Strip Club,Nightlife Spot,-1.0,Clouds,185
5189,648,Monday,Four Seasons,Hotel,Travel & Transport,-1.0,Clouds,185
5189,703,Monday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clouds,185
5189,887,Monday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clouds,185
5189,934,Monday,ZAP Lube,Automotive Shop,Shop & Service,6.0,Clouds,185
5189,972,Monday,Chase Bank,Bank,Shop & Service,7.1,Clouds,185
5189,982,Monday,US Post Office,Post Office,Professional & Other Places,-1.0,Clouds,185
5189,461,Tuesday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clouds,185
5189,572,Tuesday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clouds,185
5189,587,Tuesday,King Pizza,Pizza Place,Food,6.8,Clouds,185
5189,901,Tuesday,Paramus Pharmacy Inc.,Pharmacy,Shop & Service,-1.0,Clouds,185
5189,1006,Tuesday,YJCC,Music Venue,Arts & Entertainment,-1.0,Rain,185
5189,1057,Tuesday,AT&T,Office,Professional & Other Places,-1.0,Clouds,185
5189,1170,Tuesday,my bed,Strip Club,Nightlife Spot,-1.0,Clouds,185
5189,1204,Tuesday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clouds,185
5189,1306,Tuesday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clouds,185
5189,1399,Tuesday,nanas :),American Restaurant,Food,-1.0,Clouds,185
5189,1430,Tuesday,Garden State Parkway Park & Ride,Bus Line,Travel & Transport,-1.0,Clouds,185
5189,26,Wednesday,Isabel's AMAZING Kitchen,Cuban Restaurant,Food,-1.0,Clouds,185
5189,448,Wednesday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Rain,185
5189,496,Wednesday,nanas :),American Restaurant,Food,-1.0,Rain,185
5189,556,Wednesday,my bed,Strip Club,Nightlife Spot,-1.0,Rain,185
5189,603,Wednesday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clouds,185
5189,655,Wednesday,AT&T,Office,Professional & Other Places,-1.0,Clouds,185
5189,1086,Wednesday,Mariner's Bank,Bank,Shop & Service,-1.0,Clouds,185
5189,1131,Wednesday,Oak Ale House Restaurant,Sports Bar,Nightlife Spot,6.4,Fog,185
5189,1165,Wednesday,Moon Doggie Coffee Roasters,Café,Food,6.1,Clouds,185
5189,1006,Thursday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clouds,185
5189,1057,Thursday,Four Seasons,Hotel,Travel & Transport,-1.0,Clouds,185
5189,1134,Thursday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5189,1179,Thursday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clouds,185
5189,1297,Thursday,nanas :),American Restaurant,Food,-1.0,Clear,185
5189,347,Friday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5189,514,Friday,nanas :),American Restaurant,Food,-1.0,Clear,185
5189,553,Friday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5189,598,Friday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5189,762,Friday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clouds,185
5189,1017,Friday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5189,1057,Friday,Four Seasons,Hotel,Travel & Transport,-1.0,Clear,185
5189,1120,Friday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clear,185
5189,1434,Friday,My uncomfortable shitty bed :(,Home (private),Residence,-1.0,Clear,185
5189,398,Saturday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5189,540,Saturday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5189,590,Saturday,nanas :),American Restaurant,Food,-1.0,Clear,185
5189,629,Saturday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5189,895,Saturday,Four Seasons,Hotel,Travel & Transport,-1.0,Clear,185
5189,954,Saturday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5189,990,Saturday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5189,1124,Saturday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5189,1165,Saturday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clear,185
5189,1438,Saturday,Isabel's AMAZING Kitchen,Cuban Restaurant,Food,-1.0,Clear,185
5189,31,Sunday,Garden State Parkway Park & Ride,Bus Line,Travel & Transport,-1.0,Clear,185
5189,36,Sunday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clear,185
5189,501,Sunday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5189,681,Sunday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5189,792,Sunday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clear,185
5189,823,Sunday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5189,862,Sunday,nanas :),American Restaurant,Food,-1.0,Clear,185
5189,933,Sunday,AT&T,Office,Professional & Other Places,-1.0,Clouds,185
5189,1055,Sunday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clear,185
5189,1141,Sunday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5189,1174,Sunday,Four Seasons,Hotel,Travel & Transport,-1.0,Clear,185
5189,1387,Sunday,Garden State Parkway Park & Ride,Bus Line,Travel & Transport,-1.0,Clear,185
5189,1404,Sunday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clouds,185
5190,1,Monday,Bonefish Grill,Seafood Restaurant,Food,7.6,Clouds,185
5190,44,Monday,Bergen County Vocational High School,High School,Professional & Other Places,-1.0,Clouds,185
5190,78,Monday,BPIT Softball BBQ,Restaurant,Food,-1.0,Clouds,185
5190,390,Monday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clouds,185
5190,462,Monday,Four Seasons,Hotel,Travel & Transport,-1.0,Clouds,185
5190,498,Monday,nanas :),American Restaurant,Food,-1.0,Clouds,185
5190,530,Monday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clouds,185
5190,562,Monday,my bed,Strip Club,Nightlife Spot,-1.0,Clouds,185
5190,606,Monday,Garden State Parkway Park & Ride,Bus Line,Travel & Transport,-1.0,Clouds,185
5190,719,Monday,King Pizza,Pizza Place,Food,6.8,Clouds,185
5190,852,Monday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clouds,185
5190,1017,Monday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clouds,185
5190,1052,Monday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clouds,185
5190,1108,Monday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clouds,185
5190,1260,Monday,Isabel's AMAZING Kitchen,Cuban Restaurant,Food,-1.0,Clouds,185
5190,1320,Monday,My uncomfortable shitty bed :(,Home (private),Residence,-1.0,Clouds,185
5190,1,Tuesday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clouds,185
5190,3,Tuesday,BPIT Softball BBQ,Restaurant,Food,-1.0,Clouds,185
5190,41,Tuesday,Bergen County Vocational High School,High School,Professional & Other Places,-1.0,Rain,185
5190,401,Tuesday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clouds,185
5190,448,Tuesday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Rain,185
5190,565,Tuesday,my bed,Strip Club,Nightlife Spot,-1.0,Clouds,185
5190,607,Tuesday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clouds,185
5190,1021,Tuesday,Silver Beach,Beach,Outdoors & Recreation,7.7,Clouds,185
5190,1036,Tuesday,New York Public Library - Tremont Library,Library,Professional & Other Places,-1.0,Clouds,185
5190,1064,Tuesday,Chase Bank,Bank,Shop & Service,7.1,Clouds,185
5190,1156,Tuesday,nanas :),American Restaurant,Food,-1.0,Clouds,185
5190,1194,Tuesday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clouds,185
5190,1294,Tuesday,my bed,Strip Club,Nightlife Spot,-1.0,Clouds,185
5190,1358,Tuesday,AT&T,Office,Professional & Other Places,-1.0,Rain,185
5190,1403,Tuesday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clouds,185
5190,271,Wednesday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clouds,185
5190,466,Wednesday,nanas :),American Restaurant,Food,-1.0,Clouds,185
5190,528,Wednesday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clouds,185
5190,562,Wednesday,AT&T,Office,Professional & Other Places,-1.0,Clouds,185
5190,615,Wednesday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clouds,185
5190,740,Wednesday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Fog,185
5190,905,Wednesday,Chase Bank,Bank,Shop & Service,7.1,Clear,185
5190,937,Wednesday,US Post Office,Post Office,Professional & Other Places,-1.0,Clouds,185
5190,1041,Wednesday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clear,185
5190,1083,Wednesday,Garden State Parkway Park & Ride,Bus Line,Travel & Transport,-1.0,Clear,185
5190,1114,Wednesday,Four Seasons,Hotel,Travel & Transport,-1.0,Clear,185
5190,1195,Wednesday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5190,1395,Wednesday,My uncomfortable shitty bed :(,Home (private),Residence,-1.0,Clear,185
5190,1433,Wednesday,BPIT Softball BBQ,Restaurant,Food,-1.0,Clouds,185
5190,379,Thursday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5190,531,Thursday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5190,586,Thursday,Four Seasons,Hotel,Travel & Transport,-1.0,Clear,185
5190,626,Thursday,Chase Bank,Bank,Shop & Service,7.1,Clear,185
5190,1045,Thursday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5190,433,Friday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5190,470,Friday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5190,529,Friday,Four Seasons,Hotel,Travel & Transport,-1.0,Clear,185
5190,595,Friday,nanas :),American Restaurant,Food,-1.0,Clear,185
5190,629,Friday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5190,959,Friday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clear,185
5190,998,Friday,Bonefish Grill,Seafood Restaurant,Food,7.6,Clear,185
5190,1045,Friday,Chase Bank,Bank,Shop & Service,7.1,Clear,185
5190,1060,Friday,US Post Office,Post Office,Professional & Other Places,-1.0,Clear,185
5190,1073,Friday,Capital One Bank,Bank,Shop & Service,5.9,Clear,185
5190,1194,Friday,BPIT Softball BBQ,Restaurant,Food,-1.0,Clear,185
5190,417,Saturday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5190,522,Saturday,nanas :),American Restaurant,Food,-1.0,Clear,185
5190,572,Saturday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5190,648,Saturday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5190,703,Saturday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5190,790,Saturday,King Pizza,Pizza Place,Food,6.8,Clear,185
5190,924,Saturday,TD Bank,Bank,Shop & Service,6.4,Clear,185
5190,946,Saturday,Panzica,Doctor's Office,Professional & Other Places,-1.0,Clear,185
5190,981,Saturday,Lowe's Home Improvement,Hardware Store,Shop & Service,8.0,Clear,185
5190,1033,Saturday,Bonefish Grill,Seafood Restaurant,Food,7.6,Clear,185
5191,391,Monday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clouds,185
5191,425,Monday,my bed,Strip Club,Nightlife Spot,-1.0,Clouds,185
5191,426,Monday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clouds,185
5191,490,Monday,nanas :),American Restaurant,Food,-1.0,Clouds,185
5191,526,Monday,AT&T,Office,Professional & Other Places,-1.0,Rain,185
5191,620,Monday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Rain,185
5191,690,Monday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Rain,185
5191,721,Monday,Four Seasons,Hotel,Travel & Transport,-1.0,Rain,185
5191,796,Monday,YJCC,Music Venue,Arts & Entertainment,-1.0,Rain,185
5191,853,Monday,Bonefish Grill,Seafood Restaurant,Food,7.6,Rain,185
5191,896,Monday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clouds,185
5191,1074,Monday,King Pizza,Pizza Place,Food,6.8,Clouds,185
5191,1122,Monday,my bed,Strip Club,Nightlife Spot,-1.0,Clouds,185
5191,1214,Monday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clouds,185
5191,1368,Monday,Isabel's AMAZING Kitchen,Cuban Restaurant,Food,-1.0,Rain,185
5191,1401,Monday,My uncomfortable shitty bed :(,Home (private),Residence,-1.0,Clouds,185
5191,1432,Monday,BPIT Softball BBQ,Restaurant,Food,-1.0,Clouds,185
5191,54,Tuesday,Garden State Parkway Park & Ride,Bus Line,Travel & Transport,-1.0,Clouds,185
5191,56,Tuesday,Bergen County Vocational High School,High School,Professional & Other Places,-1.0,Clouds,185
5191,393,Tuesday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Rain,185
5191,425,Tuesday,AT&T,Office,Professional & Other Places,-1.0,Rain,185
5191,439,Tuesday,my bed,Strip Club,Nightlife Spot,-1.0,Rain,185
5191,508,Tuesday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clouds,185
5191,1168,Wednesday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clear,185
5191,1222,Wednesday,Paramus Recycling Center,Government Building,Professional & Other Places,-1.0,Clear,185
5191,1353,Wednesday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clear,185
5191,1416,Wednesday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clouds,185
5191,15,Thursday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clouds,185
5191,404,Friday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clouds,185
5191,441,Friday,nanas :),American Restaurant,Food,-1.0,Clouds,185
5191,472,Friday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clouds,185
5191,556,Friday,AT&T,Office,Professional & Other Places,-1.0,Clouds,185
5191,789,Friday,Paramus Recycling Center,Government Building,Professional & Other Places,-1.0,Clouds,185
5191,921,Friday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clouds,185
5191,964,Friday,Four Seasons,Hotel,Travel & Transport,-1.0,Clouds,185
5191,1109,Friday,Maywood Inn's Twin Door Tavern,American Restaurant,Food,7.0,Clouds,185
5191,1210,Friday,BP Gasoline,Gas Station,Shop & Service,-1.0,Clouds,185
5191,298,Saturday,Isabel's AMAZING Kitchen,Cuban Restaurant,Food,-1.0,Clear,185
5191,1237,Saturday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5191,1269,Saturday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5191,1337,Saturday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clear,185
5191,1360,Saturday,Bergen County Vocational High School,High School,Professional & Other Places,-1.0,Clear,185
5191,54,Sunday,My uncomfortable shitty bed :(,Home (private),Residence,-1.0,Clouds,185
5191,446,Sunday,my bed,Strip Club,Nightlife Spot,-1.0,Rain,185
5191,512,Sunday,AT&T,Office,Professional & Other Places,-1.0,Clouds,185
5191,562,Sunday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clear,185
5191,597,Sunday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5191,630,Sunday,nanas :),American Restaurant,Food,-1.0,Clear,185
5191,836,Sunday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5191,872,Sunday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clouds,185
5191,937,Sunday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clouds,185
5191,976,Sunday,Four Seasons,Hotel,Travel & Transport,-1.0,Clouds,185
5191,1071,Sunday,US Post Office,Post Office,Professional & Other Places,-1.0,Clear,185
5191,1112,Sunday,Garden State Parkway Park & Ride,Bus Line,Travel & Transport,-1.0,Clouds,185
5191,1385,Sunday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clouds,185
5192,391,Monday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5192,424,Monday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5192,455,Monday,nanas :),American Restaurant,Food,-1.0,Clear,185
5192,490,Monday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5192,644,Monday,Lowe's Home Improvement,Hardware Store,Shop & Service,8.0,Clear,185
5192,670,Monday,Chase Bank,Bank,Shop & Service,7.1,Clear,185
5192,877,Monday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5192,992,Monday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5192,1065,Monday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clear,185
5192,1112,Monday,Four Seasons,Hotel,Travel & Transport,-1.0,Clear,185
5192,1184,Monday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5192,1271,Monday,Bergen County Vocational High School,High School,Professional & Other Places,-1.0,Clear,185
5192,1337,Monday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clear,185
5192,391,Tuesday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5192,462,Tuesday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5192,503,Tuesday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5192,543,Tuesday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5192,551,Tuesday,King Pizza,Pizza Place,Food,6.8,Clear,185
5192,903,Tuesday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5192,1002,Tuesday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5192,1035,Tuesday,nanas :),American Restaurant,Food,-1.0,Clear,185
5192,1086,Tuesday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clear,185
5192,1174,Tuesday,Sunoco,Gas Station,Shop & Service,6.1,Clouds,185
5192,1210,Tuesday,Four Seasons,Hotel,Travel & Transport,-1.0,Clouds,185
5192,1334,Tuesday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Rain,185
5192,1367,Tuesday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clear,185
5192,60,Wednesday,Garden State Parkway Park & Ride,Bus Line,Travel & Transport,-1.0,Clouds,185
5192,564,Thursday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clear,185
5192,720,Thursday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5192,824,Thursday,Paramus Recycling Center,Government Building,Professional & Other Places,-1.0,Clear,185
5192,896,Thursday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5192,1022,Thursday,my bed,Strip Club,Nightlife Spot,-1.0,Clouds,185
5192,390,Friday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5192,436,Friday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5192,478,Friday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5192,516,Friday,nanas :),American Restaurant,Food,-1.0,Clear,185
5192,553,Friday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5192,584,Friday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5192,779,Friday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clouds,185
5192,800,Friday,Paramus Recycling Center,Government Building,Professional & Other Places,-1.0,Clouds,185
5192,837,Friday,Newark AirTrain - Terminal A,Airport Tram,Travel & Transport,-1.0,Clouds,185
5192,859,Friday,Terminal A,Airport Terminal,Travel & Transport,-1.0,Clouds,185
5192,897,Friday,Five Guys,Burger Joint,Food,7.6,Clouds,185
5192,1141,Saturday,YJCC,Music Venue,Arts & Entertainment,-1.0,Clear,185
5192,1174,Saturday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5192,1255,Saturday,The House Of Insanity,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5192,1286,Saturday,Hillman's Luncheonette/Pizza (Glenn's Pizzeria),Pizza Place,Food,-1.0,Clear,185
5192,1359,Saturday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5192,1381,Saturday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5192,1424,Saturday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5192,16,Sunday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clear,185
5192,241,Sunday,Bergen County Vocational High School,High School,Professional & Other Places,-1.0,Clear,185
5192,416,Sunday,my bed,Strip Club,Nightlife Spot,-1.0,Clear,185
5192,504,Sunday,The Bush Hideout,Speakeasy,Nightlife Spot,-1.0,Clear,185
5192,525,Sunday,AT&T,Office,Professional & Other Places,-1.0,Clear,185
5192,575,Sunday,Four Seasons,Hotel,Travel & Transport,-1.0,Clear,185
5192,645,Sunday,The Bush Hot Tub :),Pool,Outdoors & Recreation,-1.0,Clear,185
5192,676,Sunday,The Hang Out,Other Nightlife,Nightlife Spot,-1.0,Clear,185
5192,803,Sunday,nanas :),American Restaurant,Food,-1.0,Clouds,185
5192,838,Sunday,Crowne Plaza Paramus,Hotel,Travel & Transport,-1.0,Clouds,185
5192,1034,Sunday,Parkway Elementary School,Elementary School,Professional & Other Places,-1.0,Clouds,185
5192,1231,Sunday,Gardner Field,Park,Outdoors & Recreation,-1.0,Clear,185
